time,src,dst,protocol,alert
19:29:19,34.208.116.103,192.168.29.110,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,34.208.116.103,192.168.29.110,6,
19:29:19,34.208.116.103,192.168.29.110,6,
19:29:19,34.208.116.103,192.168.29.110,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,34.208.116.103,192.168.29.110,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,192.168.29.110,34.208.116.103,6,
19:29:19,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,192.168.29.110,34.208.116.103,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,192.168.29.110,34.208.116.103,6,
19:29:20,170.72.239.201,192.168.29.110,6,
19:29:20,192.168.29.110,170.72.239.201,6,
19:29:20,192.168.29.110,34.208.116.103,6,
19:29:20,192.168.29.110,34.208.116.103,6,
19:29:20,170.72.239.201,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,192.168.29.110,34.208.116.103,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,34.208.116.103,192.168.29.110,6,
19:29:20,192.168.29.110,52.183.58.171,6,
19:29:20,52.183.58.171,192.168.29.110,6,
19:29:20,192.168.29.110,52.183.58.171,6,
19:29:20,192.168.29.110,52.183.58.171,6,
19:29:20,52.183.58.171,192.168.29.110,6,
19:29:20,52.183.58.171,192.168.29.110,6,
19:29:20,52.183.58.171,192.168.29.110,6,
19:29:20,52.183.58.171,192.168.29.110,6,
19:29:21,52.183.58.171,192.168.29.110,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,52.183.58.171,192.168.29.110,6,
19:29:21,52.183.58.171,192.168.29.110,6,
19:29:21,52.183.58.171,192.168.29.110,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,52.183.58.171,192.168.29.110,6,
19:29:21,192.168.29.110,52.183.58.171,6,
19:29:21,192.168.29.110,151.101.153.21,6,
19:29:21,151.101.153.21,192.168.29.110,6,
19:29:21,192.168.29.110,104.18.34.93,6,
19:29:21,104.18.34.93,192.168.29.110,6,
19:29:21,192.168.29.110,185.199.109.154,6,
19:29:21,185.199.109.154,192.168.29.110,6,
19:29:21,185.199.109.154,192.168.29.110,6,
19:29:21,192.168.29.110,185.199.109.154,6,
19:29:21,185.199.109.154,192.168.29.110,6,
19:29:21,192.168.29.110,34.208.116.103,6,
19:29:21,192.168.29.110,34.208.116.103,6,
19:29:21,192.168.29.110,34.208.116.103,6,
19:29:21,192.168.29.110,34.208.116.103,6,
19:29:21,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,170.72.239.201,6,
19:29:22,140.82.114.26,192.168.29.110,6,
19:29:22,192.168.29.110,140.82.114.26,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,34.208.116.103,192.168.29.110,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,192.168.29.110,34.208.116.103,6,
19:29:22,140.82.114.26,192.168.29.110,6,
19:29:22,170.72.239.201,192.168.29.110,6,
19:29:22,170.72.239.201,192.168.29.110,6,
19:29:22,192.168.29.110,170.72.239.201,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,192.168.29.1,224.0.0.1,2,
19:29:23,192.168.29.110,162.159.136.234,6,
19:29:23,162.159.136.234,192.168.29.110,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,162.159.136.234,192.168.29.110,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,162.159.136.234,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,34.208.116.103,6,
19:29:23,192.168.29.110,224.0.0.22,2,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:23,34.208.116.103,192.168.29.110,6,
19:29:24,34.208.116.103,192.168.29.110,6,
19:29:24,192.168.29.110,34.208.116.103,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,40.90.136.3,192.168.29.110,6,
19:29:24,20.207.73.85,192.168.29.110,6,
19:29:24,20.207.73.85,192.168.29.110,6,
19:29:24,192.168.29.110,20.207.73.85,6,
19:29:24,20.207.73.85,192.168.29.110,6,
19:29:24,192.168.29.110,20.207.73.85,6,
19:29:24,192.168.29.110,20.207.73.85,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:24,192.168.29.110,40.90.136.3,6,
19:29:25,20.207.73.85,192.168.29.110,6,
19:29:25,40.90.136.3,192.168.29.110,6,
19:29:25,40.90.136.3,192.168.29.110,6,
19:29:25,192.168.29.110,40.90.136.3,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,13.203.1.146,192.168.29.110,6,
19:29:25,192.168.29.110,13.203.1.146,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,20.60.225.225,192.168.29.110,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:25,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,20.60.225.225,192.168.29.110,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:26,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:27,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,224.0.0.22,2,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,20.60.225.225,192.168.29.110,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:28,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:29,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:30,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,20.60.225.225,192.168.29.110,6,
19:29:31,20.60.225.225,192.168.29.110,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:31,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,20.60.225.225,192.168.29.110,6,
19:29:32,20.60.225.225,192.168.29.110,6,
19:29:32,20.60.225.225,192.168.29.110,6,
19:29:32,20.60.225.225,192.168.29.110,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:32,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,20.60.225.225,192.168.29.110,6,
19:29:33,20.60.225.225,192.168.29.110,6,
19:29:33,20.60.225.225,192.168.29.110,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:33,192.168.29.110,20.60.225.225,6,
19:29:34,20.60.225.225,192.168.29.110,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,20.60.225.225,192.168.29.110,6,
19:29:34,20.60.225.225,192.168.29.110,6,
19:29:34,20.60.225.225,192.168.29.110,6,
19:29:34,20.60.225.225,192.168.29.110,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:34,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,20.60.225.225,192.168.29.110,6,
19:29:35,20.60.225.225,192.168.29.110,6,
19:29:35,20.60.225.225,192.168.29.110,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:35,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,192.168.29.110,20.60.225.225,6,
19:29:36,20.60.225.225,192.168.29.110,6,
19:29:36,20.60.225.225,192.168.29.110,6,
19:29:37,20.60.225.225,192.168.29.110,6,
19:29:37,20.60.225.225,192.168.29.110,6,
19:29:37,20.60.225.225,192.168.29.110,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:37,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:38,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,192.168.29.110,20.60.225.225,6,
19:29:39,20.60.225.225,192.168.29.110,6,
19:29:39,20.60.225.225,192.168.29.110,6,
19:29:39,20.60.225.225,192.168.29.110,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:40,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:41,192.168.29.110,20.60.225.225,6,
19:29:42,20.60.225.225,192.168.29.110,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:42,192.168.29.110,20.60.225.225,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:43,20.60.225.225,192.168.29.110,6,
19:29:43,20.60.225.225,192.168.29.110,6,
19:29:43,20.60.225.225,192.168.29.110,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:43,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:44,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,20.60.225.225,192.168.29.110,6,
19:29:45,20.60.225.225,192.168.29.110,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:45,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,20.60.225.225,192.168.29.110,6,
19:29:46,192.168.29.110,20.60.225.225,6,
19:29:46,192.168.29.110,20.60.225.225,6,
